,node_id,y,x,street_count,highway,ref,geometry,degree,nearby_amenity,place_name
439,4593840507,10.7562315,106.6859871,1,,,POINT (106.6859871 10.7562315),2,,Hẻm TK4 - TK5
440,4593918580,10.7591821,106.68863,3,,,POINT (106.68863 10.7591821),6,Bưu Điện Việt Nam - Trần Hưng Đạo,Hẻm TK26
441,4593924323,10.758131,106.6902521,3,,,POINT (106.6902521 10.758131),6,Trường Tiểu học Chương Dương,Hẻm 518 Đường Võ Văn Kiệt
442,4593932293,10.7588113,106.6898755,1,,,POINT (106.6898755 10.7588113),2,Chùa Thiên Phước,
443,4593932294,10.7587305,106.6897426,3,,,POINT (106.6897426 10.7587305),6,Chùa Thiên Phước,
444,4594331987,10.7560315,106.6859487,1,,,POINT (106.6859487 10.7560315),2,Chợ Nancy,Hẻm 42 Nguyễn Văn Cừ
445,4597084182,10.7658624,106.6934312,4,,,POINT (106.6934312 10.7658624),6,,Trần Hưng Đạo
446,4597095606,10.7674234,106.6939962,4,,,POINT (106.6939962 10.7674234),6,Quán Thi Bar,Go 2 Bar
447,4600569893,10.7687685,106.6874113,3,,,POINT (106.6874113 10.7687685),6,Trường THPT Bùi Thị Xuân,Cơm Gà Tam Kỳ Hồng Nga
448,4601580281,10.7845334,106.7079426,4,,,POINT (106.7079426 10.7845334),5,Trường Mầm non Hoa Lư,Nguyễn Hữu Cảnh
449,4602358365,10.7665187,106.6977825,3,,,POINT (106.6977825 10.7665187),6,Chợ Dân Sinh,
450,4603207418,10.7726603,106.6911167,4,,,POINT (106.6911167 10.7726603),6,The Observatory,Cách Mạng Tháng 8
451,4603243122,10.7652725,106.6901467,3,,,POINT (106.6901467 10.7652725),5,Trường THCS Chu Văn An,
452,4603729664,10.7629065,106.6909689,4,,,POINT (106.6909689 10.7629065),6,Phòng Khám Nha Khoa 2000,Trần Hưng Đạo
453,4603761225,10.7675441,106.6904828,4,,,POINT (106.6904828 10.7675441),5,Phở Quỳnh,Khách Sạn La Felix
454,4603797315,10.7670651,106.6873765,3,,,POINT (106.6873765 10.7670651),6,Nhà Hàng Rita,
455,4603817783,10.7568488,106.6857395,1,,,POINT (106.6857395 10.7568488),2,,
456,4603817787,10.7574245,106.6862505,1,,,POINT (106.6862505 10.7574245),2,Phổ Đình Uraetei Yakiniku,Phổ Đình Uraetei Yakiniku
457,4603826290,10.7578045,106.68658,1,,,POINT (106.68658 10.7578045),2,Thánh Đường Jamiul Islamiyah,Elipsport Quận 1
458,4603826296,10.7583078,106.6870241,1,,,POINT (106.6870241 10.7583078),2,Thánh Đường Jamiul Islamiyah,Thánh Đường Jamiul Islamiyah
459,4603846874,10.7596086,106.6881773,1,,,POINT (106.6881773 10.7596086),2,,Bưu Điện Việt Nam - Trần Hưng Đạo
460,4604903936,10.7712405,106.6872293,4,traffic_signals,,POINT (106.6872293 10.7712405),4,,Sushi Wagao
461,4605017103,10.7712673,106.6947554,3,,,POINT (106.6947554 10.7712673),3,,Indovina Bank
462,4605022195,10.7702687,106.6888814,3,,,POINT (106.6888814 10.7702687),3,,Trường Mầm non Bến Thành
463,4605034952,10.7683614,106.687003,3,,,POINT (106.687003 10.7683614),6,Nhà Hàng Dì Năm Sa Đéc,FamilyMart
464,4605062849,10.7606175,106.6913677,3,,,POINT (106.6913677 10.7606175),6,Nhà thờ Cầu Kho,Hẻm 37 Trần Ðình Xu
465,4605065012,10.7617999,106.6894464,3,,,POINT (106.6894464 10.7617999),6,Trường Tiểu học Trần Hưng Đạo,
466,4605066040,10.7622382,106.6887614,3,,,POINT (106.6887614 10.7622382),6,,UBND phường Nguyễn Cư Trinh
467,4605067181,10.7624299,106.6884666,3,,,POINT (106.6884666 10.7624299),6,,UBND phường Nguyễn Cư Trinh
468,4605168353,10.7805747,106.7055109,1,,,POINT (106.7055109 10.7805747),2,Nhà Hàng Neighborhood Meal,Hẻm 15A Đường Lê Thánh Tôn
469,4605168357,10.7804132,106.7045468,3,,,POINT (106.7045468 10.7804132),4,Nhà Hàng Qui Cuisine Mixology,Azumaya Hotel Le Thanh Ton
470,4605168358,10.7802027,106.7047876,1,,,POINT (106.7047876 10.7802027),2,ICHIBANYA,Hẻm 15B Đường Lê Thánh Tôn
471,4605175933,10.7800151,106.7046381,1,,,POINT (106.7046381 10.7800151),2,ICHIBANYA,Hẻm 17 Đường Thái Văn Lung
472,4605175934,10.7797497,106.7043893,1,,,POINT (106.7043893 10.7797497),2,sorimmara,Hẻm 17 Đường Thái Văn Lung
473,4605180970,10.7792703,106.7045988,3,,,POINT (106.7045988 10.7792703),4,Gamagol,Khách Sạn Sun Flower
474,4605180971,10.7797085,106.705005,3,,,POINT (106.705005 10.7797085),6,,Hẻm 8A Đường Thái Văn Lung
475,4605453644,10.7786471,106.6979087,4,,,POINT (106.6979087 10.7786471),6,The Coffee Bean & Tea Leaf,Cà Phê Thức
476,4605462429,10.7836107,106.7026267,3,,,POINT (106.7026267 10.7836107),4,Bệnh viện Nhi đồng 2,Bộ Nội vụ - Cơ quan thường trực tại TP.HCM
477,4606995347,10.7666838,106.6943647,2,,,POINT (106.6943647 10.7666838),3,Cà Phê Snob,
478,4606995348,10.7664248,106.6941413,1,,,POINT (106.6941413 10.7664248),2,Hội thánh Tin lành - Chi hội Saigon,Hội thánh Tin lành - Chi hội Saigon
479,4607337691,10.7648207,106.6854868,1,,,POINT (106.6854868 10.7648207),2,Nhà Thờ Đức Bà Fatima,
480,4607339373,10.7666139,106.6859452,1,,,POINT (106.6859452 10.7666139),2,Nhà Hàng Ngọc Lan,Hẻm A1 Cống Quỳnh
481,4607349646,10.7630303,106.6861007,1,,,POINT (106.6861007 10.7630303),2,Cháo Sườn Chú Chena,Hẻm 214B Nguyễn Trãi
482,4607349648,10.7627117,106.6866339,3,,,POINT (106.6866339 10.7627117),6,,
483,4608280833,10.7716294,106.6952704,4,,,POINT (106.6952704 10.7716294),6,Cà Phê Nguyễn Hoàng,Hoang Ngoc 2
484,4608688128,10.7712246,106.6954962,4,,,POINT (106.6954962 10.7712246),6,Phúc Long Coffee,Phở Việt Nam
485,4608690975,10.7715056,106.6964406,3,,,POINT (106.6964406 10.7715056),4,Nhà Hàng Thanh Mai,Khách Sạn Gia Huy
486,4608867550,10.7684433,106.6899228,4,,,POINT (106.6899228 10.7684433),6,,Tôn Thất Tùng
487,4608876662,10.7667979,106.6882721,3,,,POINT (106.6882721 10.7667979),4,,Bùng Binh Chợ Thái Bình
488,4608877607,10.7667564,106.6883592,3,,,POINT (106.6883592 10.7667564),4,,Bùng Binh Chợ Thái Bình
489,4609310620,10.7731679,106.6901876,3,,,POINT (106.6901876 10.7731679),4,,Trường Tiểu học Lê Ngọc Hân
490,4609314796,10.7691985,106.694628,4,,,POINT (106.694628 10.7691985),5,The Coffee House,Phạm Ngũ Lão
491,4609319428,10.7698062,106.696162,3,,,POINT (106.696162 10.7698062),5,,Phạm Ngũ Lão
492,4609522255,10.7625665,106.6867683,2,,,POINT (106.6867683 10.7625665),4,,Nguyễn Cư Trinh
493,4609599505,10.7607801,106.687015,1,,,POINT (106.687015 10.7607801),2,Sở Công An TP.HCM,
494,4609829831,10.7565462,106.6852207,4,,,POINT (106.6852207 10.7565462),3,KFC - Trần Hưng Đạo,Nguyễn Văn Cừ
495,4609836317,10.7564168,106.6852863,4,,,POINT (106.6852863 10.7564168),3,Cafe Trung Nguyên,Trần Hưng Đạo
496,4609877993,10.7692415,106.6947366,4,,,POINT (106.6947366 10.7692415),6,The Coffee House,Quán Cơm Tấm Hoàng Minh
497,4610625914,10.7712944,106.6934487,4,,,POINT (106.6934487 10.7712944),4,Nhà Hàng Italiani Homemade Pizza,Phạm Hồng Thái
498,4610625918,10.7714596,106.6931043,3,,,POINT (106.6931043 10.7714596),3,Nha Khoa Nụ Cười Duyên,Nha Khoa Nụ Cười Duyên
499,4610625919,10.7713851,106.6930475,3,,,POINT (106.6930475 10.7713851),3,Nha Khoa Nụ Cười Duyên,Nhà Hàng Meat & Meet
500,4610643513,10.7710626,106.6936374,3,traffic_signals,,POINT (106.6936374 10.7710626),3,Katinat,Nguyễn Thị Nghĩa
501,4610643517,10.7716644,106.6930831,3,,,POINT (106.6930831 10.7716644),4,Nha Khoa Nụ Cười Duyên,Nhà Hàng Cycloresto
502,4611394688,10.7588488,106.6843011,3,,,POINT (106.6843011 10.7588488),4,,Hẻm 138 Nguyễn Văn Cừ
503,4611406619,10.7586999,106.6843579,3,,,POINT (106.6843579 10.7586999),4,,Hẻm 124 Nguyễn Văn Cừ
504,4611406620,10.7588958,106.684748,1,,,POINT (106.684748 10.7588958),2,Sở Công An TP.HCM,Hẻm 124 Nguyễn Văn Cừ
505,4611407889,10.7590224,106.6846756,1,,,POINT (106.6846756 10.7590224),2,Sở Công An TP.HCM,Hẻm 138 Nguyễn Văn Cừ
506,4611410091,10.7588273,106.6850708,1,,,POINT (106.6850708 10.7588273),2,Sở Công An TP.HCM,Hẻm 286 Trần Hưng Ðạo
507,4612970101,10.7735377,106.6894436,4,,,POINT (106.6894436 10.7735377),3,,Đường Nguyễn Thị Minh Khai
508,4612970106,10.7680247,106.6953227,4,,,POINT (106.6953227 10.7680247),4,Phúc Long - Nguyễn Thái Học,Trần Hưng Đạo
509,4612970107,10.7681446,106.6954323,4,,,POINT (106.6954323 10.7681446),4,Trường THPT Ernst Thälmann,Nguyễn Thái Học
510,4613083207,10.7590789,106.6876109,4,,,POINT (106.6876109 10.7590789),6,,Trần Hưng Đạo
511,4614008658,10.7641487,106.690666,3,,,POINT (106.690666 10.7641487),4,,
512,4614008665,10.7642837,106.6907199,3,,,POINT (106.6907199 10.7642837),4,,
513,4615020060,10.765068,106.6876217,3,,,POINT (106.6876217 10.765068),6,Quán Phở Hùng,Nem Nướng Oanh Vy
514,4615733031,10.7618851,106.6880838,1,,,POINT (106.6880838 10.7618851),2,Phòng Cảnh sát Phòng cháy Chữa cháy Thành phố Hồ Chí Minh,Vietnam Guide Home
515,4615733032,10.7615373,106.6882259,3,,,POINT (106.6882259 10.7615373),6,Phòng Cảnh sát Phòng cháy Chữa cháy Thành phố Hồ Chí Minh,hẻm hồ bơi 258
516,4615738027,10.7594227,106.6898044,1,,,POINT (106.6898044 10.7594227),2,Chùa Thiên Phước,Cà Phê Vee Ayy
517,4615738901,10.7595416,106.685637,1,,,POINT (106.685637 10.7595416),2,Sở Công An TP.HCM,Hẻm 373 Nguyễn Trãi
518,4617355735,10.7662425,106.6913403,3,,,POINT (106.6913403 10.7662425),3,,
519,4634456202,10.7732524,106.6999346,4,,,POINT (106.6999346 10.7732524),6,,Lê Lợi
520,4649967850,10.7680851,106.695269,3,,,POINT (106.695269 10.7680851),3,Phúc Long - Nguyễn Thái Học,Trần Hưng Đạo
521,4649997168,10.7734139,106.7000855,4,,,POINT (106.7000855 10.7734139),4,Trung Nguyên Coffee,Saigon Square
522,4649999511,10.7681955,106.6953783,3,,,POINT (106.6953783 10.7681955),3,Trường THPT Ernst Thälmann,Trần Hưng Đạo
523,4650010744,10.7659095,106.6933866,1,,,POINT (106.6933866 10.7659095),2,,
524,4666207251,10.7712328,106.6931266,3,,,POINT (106.6931266 10.7712328),4,,Vòng xoay Phù Đổng Thiên Vương
525,4666207257,10.7712549,106.6937631,3,,,POINT (106.6937631 10.7712549),3,Starbucks,Phạm Hồng Thái
526,4666227464,10.7667332,106.6881989,3,,,POINT (106.6881989 10.7667332),4,,Bùng Binh Chợ Thái Bình
527,4666227465,10.7666554,106.6882189,3,,,POINT (106.6882189 10.7666554),4,Bánh mì Bà Huynh,
528,4666242306,10.7642203,106.6907978,3,,,POINT (106.6907978 10.7642203),4,,
529,4673510847,10.7711199,106.6965249,3,,,POINT (106.6965249 10.7711199),4,Linh,Lê Lai
530,4673706004,10.7909238,106.7056308,3,,,POINT (106.7056308 10.7909238),3,Nhà Hàng Pasta Box,Hoàng Sa
531,4673707528,10.7928445,106.7007642,3,,,POINT (106.7007642 10.7928445),5,Phân viện Công nghệ thực phẩm tại TP. HCM,Hoàng Sa
532,4673707531,10.7925776,106.6998925,3,,,POINT (106.6998925 10.7925776),3,Viện Khoa học Kỹ thuật Nông nghiệp miền Nam,Đường Điện Biên Phủ
533,5238614065,10.7727178,106.6911514,3,,,POINT (106.6911514 10.7727178),4,The Observatory,Cách Mạng Tháng 8
534,5247691967,10.7718214,106.7058503,3,,,POINT (106.7058503 10.7718214),3,OCB Bank,Kho bạc Nhà nước TP.HCM
535,5247691973,10.772069,106.7060825,3,,,POINT (106.7060825 10.772069),3,OCB Bank,Nguyễn Huệ
536,5444117925,10.7711701,106.6954935,3,,,POINT (106.6954935 10.7711701),4,Phúc Long Coffee,Phạm Hồng Thái
537,5444117929,10.7711721,106.696647,5,crossing,,POINT (106.696647 10.7711721),6,Linh,Lê Lai
538,5462422179,10.7536378,106.6869235,3,,,POINT (106.6869235 10.7536378),2,,Cầu Nguyễn Văn Cừ
539,5464084931,10.766677,106.6883633,3,,,POINT (106.6883633 10.766677),4,,
540,5467207450,10.7804312,106.6986782,3,,,POINT (106.6986782 10.7804312),3,Lotteria,Highlands Bưu Điện Thành Phố
541,5500064101,10.7652216,106.6970128,3,,,POINT (106.6970128 10.7652216),2,Phố Nhật Quán,Nguyễn Thái Học
542,5500064102,10.7649369,106.6970851,3,,,POINT (106.6970851 10.7649369),4,VietBank,Nguyễn Thái Học
543,5500064105,10.7641724,106.6975341,3,,,POINT (106.6975341 10.7641724),4,Chợ Cháy,
544,5500064106,10.7638659,106.6977418,4,traffic_signals,,POINT (106.6977418 10.7638659),4,,Đường Võ Văn Kiệt
545,5500064108,10.7714672,106.6933211,3,,,POINT (106.6933211 10.7714672),3,Nhà Hàng Italiani Homemade Pizza,Cách Mạng Tháng 8
546,5735511406,10.7705738,106.7061991,4,,,POINT (106.7061991 10.7705738),3,Agribank,Hàm Nghi
547,5735511407,10.7706718,106.7062095,3,,,POINT (106.7062095 10.7706718),3,,Tôn Ðức Thắng
548,5735511409,10.7708006,106.7062229,3,,,POINT (106.7062229 10.7708006),3,,Tôn Ðức Thắng
549,5735511410,10.770895,106.7062303,3,,,POINT (106.7062303 10.770895),3,,Cục Hải quan TP. Hồ Chí Minh
550,5737753350,10.7722276,106.705399,3,,,POINT (106.705399 10.7722276),4,Bangkok Bank,Kho bạc Nhà nước TP.HCM
551,5740324094,10.7886433,106.700862,1,,,POINT (106.700862 10.7886433),2,Chùa Thiện Hạnh,Hẻm 8 Đinh Tiên Hoàng
552,5740324106,10.7844397,106.7080446,4,,,POINT (106.7080446 10.7844397),6,Trường Mầm non Hoa Lư,Riverview 9
553,5740394717,10.7871845,106.7126395,1,,,POINT (106.7126395 10.7871845),2,Highlands Coffee,
554,5740394720,10.7872494,106.7110053,3,,,POINT (106.7110053 10.7872494),6,,
555,5740395221,10.7871114,106.7097856,3,,,POINT (106.7097856 10.7871114),5,,Riverview 2
556,5740395228,10.7856259,106.7088118,3,,,POINT (106.7088118 10.7856259),3,,Nguyễn Hữu Cảnh
557,5742669198,10.7794408,106.7047553,4,,,POINT (106.7047553 10.7794408),8,,Hẻm 8A Đường Thái Văn Lung
558,5742669214,10.7814769,106.7014332,3,,,POINT (106.7014332 10.7814769),4,Bệnh viện Nhi đồng 2,Lê Văn Hưu
559,5742670239,10.7782199,106.7072051,3,,,POINT (106.7072051 10.7782199),4,VIB Bank,Riverfront Financial Center
560,5742801570,10.7846775,106.7004928,1,,,POINT (106.7004928 10.7846775),2,,
561,5743072751,10.7758208,106.6990461,4,traffic_signals,,POINT (106.6990461 10.7758208),4,Thư viện Khoa học Tổng hợp TP.HCM,Tòa án Nhân dân TP.HCM
562,5762610054,10.7703835,106.6864301,3,,,POINT (106.6864301 10.7703835),2,Cà Phê Snob,Nguyễn Thị Minh Khai
563,5762711576,10.7679292,106.6855017,3,traffic_signals,,POINT (106.6855017 10.7679292),6,Bệnh viện Từ Dũ,Trung tâm Quản lý Giao thông công cộng TP.HCM
564,5762711577,10.7675751,106.6862458,3,traffic_signals,,POINT (106.6862458 10.7675751),6,Cửa Hàng Xôi Chè Bùi Thị Xuân,Cống Quỳnh
565,5762711578,10.7673695,106.6867135,2,,,POINT (106.6867135 10.7673695),4,Nha Khoa Cống Quỳnh,Cống Quỳnh
566,5762711582,10.7668684,106.6886314,4,,,POINT (106.6886314 10.7668684),5,Chợ Thái Bình,
567,5762726870,10.7671112,106.6892961,3,,,POINT (106.6892961 10.7671112),4,Nhà Hàng Shanti Indian Cuisine,Khách Sạn Snow House
568,5762736900,10.7680809,106.6954882,4,,,POINT (106.6954882 10.7680809),4,Trường Tiểu học Nguyễn Thái Học,Trần Hưng Đạo
569,5762736901,10.7679661,106.695383,4,,,POINT (106.695383 10.7679661),4,Phúc Long - Nguyễn Thái Học,Nguyễn Thái Học
570,5762736906,10.7700233,106.6938409,3,,,POINT (106.6938409 10.7700233),3,,9 Hostel&Suites
571,5762780550,10.7657464,106.6932438,1,,,POINT (106.6932438 10.7657464),2,,Xí Nghiệp Dược Phẩm 150
572,5763135356,10.7745161,106.6971884,1,,,POINT (106.6971884 10.7745161),2,ACB Bank,
573,5763135357,10.775165,106.6978099,3,,,POINT (106.6978099 10.775165),6,Tòa án Nhân dân TP.HCM,Quán Ăn Ruông
574,5763168804,10.7734335,106.6898451,3,,,POINT (106.6898451 10.7734335),3,,Nguyễn Thị Minh Khai
575,5763168822,10.7714195,106.6934115,3,,,POINT (106.6934115 10.7714195),3,Nhà Hàng Italiani Homemade Pizza,Khách Sạn Common inn
576,5764862096,10.7949687,106.6897037,1,,,POINT (106.6897037 10.7949687),2,,Hẻm 219 Hoàng Sa
577,5771992185,10.7919331,106.6915837,3,,,POINT (106.6915837 10.7919331),5,Highlands Coffee,Thế Giới Di Động
578,5772015877,10.7921301,106.698098,3,,,POINT (106.698098 10.7921301),6,Chùa Ngọc Hoàng,Chùa Phước Hải
579,5772015878,10.7921208,106.6976604,1,,,POINT (106.6976604 10.7921208),2,Chùa Phước Hải,
580,5772015879,10.7922529,106.6979689,3,,,POINT (106.6979689 10.7922529),6,Chùa Ngọc Hoàng,
581,5772158997,10.7637226,106.6956287,4,,,POINT (106.6956287 10.7637226),6,Nhà Thuốc Pharmacity,Bánh Gạo Hàn Quốc & Đồ Uống
582,5772159000,10.7623627,106.6966019,3,,,POINT (106.6966019 10.7623627),3,,Khách Sạn Sunland
583,5778872999,10.7649526,106.6949225,4,,,POINT (106.6949225 10.7649526),6,,Cơm Chay Kiều Bảo
584,5778873001,10.7667468,106.6943395,4,,,POINT (106.6943395 10.7667468),6,Cà Phê Snob,Trần Hưng Đạo
585,5780758065,10.7635499,106.6825708,1,,,POINT (106.6825708 10.7635499),2,Pizza Hut,Trường THPT chuyên Lê Hồng Phong
586,5780758075,10.764258,106.6822984,1,,,POINT (106.6822984 10.764258),2,The Coffee Bean & Tea Leaf,The Coffee Bean & Tea Leaf
587,5780783992,10.7642283,106.6822104,3,,,POINT (106.6822104 10.7642283),4,The Coffee Bean & Tea Leaf,Đường Nguyễn Văn Cừ
588,5780842940,10.7639911,106.6902532,3,,,POINT (106.6902532 10.7639911),6,,Khách sạn Trường Thắng
589,5780842950,10.7643028,106.691016,2,,,POINT (106.691016 10.7643028),4,,Nguyễn Cư Trinh
590,5780886570,10.7652604,106.6928114,1,,,POINT (106.6928114 10.7652604),2,Tokyo Deli Tran Hung Dao,Siêu thị phượt
591,5781023253,10.7646584,106.6919853,2,,,POINT (106.6919853 10.7646584),4,Nhà hát Cải lương Trần Hữu Trang,Nguyễn Cư Trinh
592,5781023255,10.7645634,106.6922837,4,,,POINT (106.6922837 10.7645634),6,,Bệnh viện Răng Hàm Mặt Thành phố Hồ Chí Minh
593,5781023256,10.764501,106.6923541,4,,,POINT (106.6923541 10.764501),6,,Trần Hưng Đạo
594,5781158289,10.7651461,106.693036,1,,,POINT (106.693036 10.7651461),2,Bệnh viện Quận 1 (cơ sở 2),Bệnh viện Quận 1 (cơ sở 2)
595,5781158293,10.7657883,106.6935014,4,,,POINT (106.6935014 10.7657883),6,,Trần Hưng Đạo
596,5781158294,10.7636034,106.6979806,3,traffic_signals,,POINT (106.6979806 10.7636034),3,,Đường Võ Văn Kiệt
597,5781158295,10.7636734,106.6979155,4,traffic_signals,,POINT (106.6979155 10.7636734),4,,Nguyễn Thái Học
598,5781158296,10.7637934,106.6978039,4,traffic_signals,,POINT (106.6978039 10.7637934),4,,Đường Võ Văn Kiệt
599,5795068421,10.7595727,106.6920281,3,,,POINT (106.6920281 10.7595727),6,Quán Chay Chị Củ,Hẻm 19 Trần Ðình Xu
600,5795068425,10.7615853,106.6897977,4,,,POINT (106.6897977 10.7615853),6,Cửa Hàng Đồ Ăn Nhanh G-Bread,Trần Hưng Đạo
601,5795068430,10.7609789,106.6908184,3,,,POINT (106.6908184 10.7609789),6,,Hẻm 55 Trần Ðình Xu
602,5795068449,10.759181,106.6874905,1,,,POINT (106.6874905 10.759181),2,Sở Công An TP.HCM,tổng cty Samco
603,5806268214,10.7584471,106.6868418,1,,,POINT (106.6868418 10.7584471),2,Sở Công An TP.HCM,Trần Hưng Đạo
604,5811283438,10.7584235,106.6906491,1,,,POINT (106.6906491 10.7584235),2,Trường Tiểu học Chương Dương,
605,5811283440,10.7585454,106.6919324,3,,,POINT (106.6919324 10.7585454),4,Trường Tiểu học Chương Dương,Bến Chương Dương
606,5811285058,10.7578359,106.6907803,3,,,POINT (106.6907803 10.7578359),6,Trường Tiểu học Chương Dương,
607,5811285061,10.7577008,106.6906419,3,,,POINT (106.6906419 10.7577008),6,Trường Tiểu học Chương Dương,Hẻm 518 Đường Võ Văn Kiệt
608,5811285123,10.7584485,106.687149,1,,,POINT (106.687149 10.7584485),2,Thánh Đường Jamiul Islamiyah,Thánh Đường Jamiul Islamiyah
609,5811285127,10.7594379,106.6877152,1,,,POINT (106.6877152 10.7594379),2,Sở Công An TP.HCM,tổng cty Samco
610,6387670790,10.7692038,106.6964766,5,,,POINT (106.6964766 10.7692038),8,Cà Phê Fanny,Ký Con
611,6387697234,10.7701529,106.6970651,3,,,POINT (106.6970651 10.7701529),4,,Ga Bến Thành
612,6477464072,10.7911138,106.6887929,1,,,POINT (106.6887929 10.7911138),2,Cà Phê Ichi Cat,Hẻm 392 Hai Bà Trưng
613,6484114554,10.7723172,106.6937882,1,,,POINT (106.6937882 10.7723172),2,Nhà Hàng Cycloresto,Phan Long Hotel
614,6509071747,10.7862185,106.7107626,3,,,POINT (106.7107626 10.7862185),6,Vinschool Golden River,Riverview 3
615,6509071748,10.7839413,106.7085827,3,,,POINT (106.7085827 10.7839413),6,Trường Mầm non Hoa Lư,Riverview 9
616,6573654683,10.7865552,106.7117435,1,,,POINT (106.7117435 10.7865552),2,Vinschool Golden River,
617,6637081017,10.7918123,106.6959714,3,,,POINT (106.6959714 10.7918123),4,Techcombank,WinMart+
618,6637081019,10.7926943,106.6960027,4,,,POINT (106.6960027 10.7926943),5,,Đinh Tiên Hoàng
619,6637183621,10.7907304,106.697112,3,,,POINT (106.697112 10.7907304),3,,Đinh Tiên Hoàng
620,6637183630,10.7909428,106.6968713,3,,,POINT (106.6968713 10.7909428),3,,Nguyễn Văn Giai
621,6637183631,10.7911505,106.697075,3,,,POINT (106.697075 10.7911505),4,Công Ty CP Tập Đoàn Intimex,Nguyễn Văn Giai
622,6639674954,10.7739193,106.6897713,3,,,POINT (106.6897713 10.7739193),3,,Nguyễn Thị Minh Khai
623,6639705119,10.7825132,106.7061973,4,,,POINT (106.7061973 10.7825132),4,Đại học Sài Gòn (cơ sở 2),Đường Tôn Đức Thắng
624,6639705121,10.7823493,106.7064213,3,,,POINT (106.7064213 10.7823493),3,Đại học Sài Gòn (cơ sở 2),Đường Tôn Đức Thắng
625,6640014188,10.7847647,106.7081312,3,,,POINT (106.7081312 10.7847647),4,Trường Mầm non Hoa Lư,Nguyễn Hữu Cảnh
626,6640014192,10.7848168,106.7080646,1,,,POINT (106.7080646 10.7848168),2,Trường Mầm non Hoa Lư,Nguyễn Hữu Cảnh
627,6727011191,10.7683539,106.6845809,4,,,POINT (106.6845809 10.7683539),4,Bệnh viện Từ Dũ (khu M),Nguyễn Thị Minh Khai
628,6727408775,10.7640747,106.6822704,3,,,POINT (106.6822704 10.7640747),2,The Coffee Bean & Tea Leaf,Đường Nguyễn Văn Cừ
629,6727541451,10.761235,106.6834789,1,,,POINT (106.6834789 10.761235),2,,Nguyễn Văn Cừ
630,6732291266,10.7678492,106.6856693,3,crossing,,POINT (106.6856693 10.7678492),6,,Hẻm 191 Cống Quỳnh
631,6733010988,10.7683891,106.6893291,3,crossing,,POINT (106.6893291 10.7683891),5,Bến xe Sài Gòn,Nguyễn Trãi
632,6745111244,10.7688726,106.6875178,3,,,POINT (106.6875178 10.7688726),6,Trường THPT Bùi Thị Xuân,Trường Tiểu học Kết Đoàn
633,6747154748,10.7709737,106.7044364,3,,,POINT (106.7044364 10.7709737),3,BIDV,Bánh Mì Như Lan
634,6747172986,10.7753411,106.7058247,4,,,POINT (106.7058247 10.7753411),6,Vietcombank,Vietcombank Tower
635,6747172989,10.7757236,106.7060029,4,,,POINT (106.7060029 10.7757236),6,Vietcombank,Hai Bà Trưng
636,6747199447,10.7749157,106.7059388,4,,,POINT (106.7059388 10.7749157),6,,Hồ Huấn Nghiệp
637,6747284158,10.7710322,106.701441,3,traffic_signals,,POINT (106.701441 10.7710322),3,Trường Cao đẳng Kỹ thuật Cao Thắng,
638,6751145359,10.7709314,106.7011716,3,crossing,,POINT (106.7011716 10.7709314),3,Trường Cao đẳng Kỹ thuật Cao Thắng,Hàm Nghi
639,6754320698,10.7675142,106.6863868,2,crossing,,POINT (106.6863868 10.7675142),4,Cửa Hàng Xôi Chè Bùi Thị Xuân,Cống Quỳnh
640,6754320699,10.7676448,106.6863,2,crossing,,POINT (106.6863 10.7676448),4,Cửa Hàng Xôi Chè Bùi Thị Xuân,Nhà Hàng Soya Pudding
641,6754345970,10.7641896,106.6981123,3,,,POINT (106.6981123 10.7641896),3,Chợ Cháy,Đường Võ Văn Kiệt
642,6757556260,10.7568884,106.6896859,3,crossing,,POINT (106.6896859 10.7568884),4,Đen Cafe,Gaia Process
643,6760648978,10.7578459,106.6865294,3,,,POINT (106.6865294 10.7578459),4,Sở Công An TP.HCM,Trần Hưng Đạo
644,6760648979,10.7574674,106.6861944,3,,,POINT (106.6861944 10.7574674),4,Phổ Đình Uraetei Yakiniku,Trần Hưng Đạo
645,6760665400,10.7609702,106.6892652,4,crossing,,POINT (106.6892652 10.7609702),6,Trường Tiểu học Trần Hưng Đạo,Trần Hưng Đạo
646,6760665401,10.7599776,106.6883868,3,,,POINT (106.6883868 10.7599776),4,Phòng Cảnh sát Phòng cháy Chữa cháy Thành phố Hồ Chí Minh,Phòng Cảnh sát Phòng cháy Chữa cháy Thành phố Hồ Chí Minh
647,6760714940,10.7583522,106.6869659,4,,,POINT (106.6869659 10.7583522),6,Thánh Đường Jamiul Islamiyah,Trần Hưng Đạo
648,6760714944,10.7575483,106.6863572,1,crossing,,POINT (106.6863572 10.7575483),2,Phổ Đình Uraetei Yakiniku,
649,6773186203,10.767701,106.6950331,3,,,POINT (106.6950331 10.767701),4,Pho Hai thien,Trần Hưng Đạo
650,6773282380,10.7682718,106.6953143,3,,,POINT (106.6953143 10.7682718),3,Trường THPT Ernst Thälmann,Nguyễn Thái Học
651,6773282382,10.7682774,106.6954626,3,,,POINT (106.6954626 10.7682774),3,Trường THPT Ernst Thälmann,Trường THPT Ernst Thälmann
652,6783651564,10.7673258,106.6998594,3,traffic_signals,,POINT (106.6998594 10.7673258),5,Sacombank,Nguyễn Công Trứ
